StartDate,wildfires,biodiversity,SLR,flooding,drought,ocean,infections,hurricanes,energy,waterways,solar,wind,coal,hydro,gas,nuclear,oilPercent,gasPercent,coalPercent,renewPercent,nuclearPercent,offshoreDrill,offshoreWind,nuclearLocal,retreat,develop,pipelines,seaWalls,taxRebates,fracking,nep1,nep2,nep3,nep4,nep5,nep6,sci1,sci2,sci3,sci4,sci5,sciPol1,sciPol2,sciPol3,sciPol4,sciPol5,cckIcecap,cckAveTemp,cckCoastal,cckHurricanes,cckNuclear,cckCancer,cckEffects,cckPlants,cckGas,gcc,gccCertIS,gccCertISNOT,gccCert,gccAnthro,gccSciCon,gccReduce,gccIndiv,gccHurricanes,risk,gccCongress,gccPres,gccCorps,gccCitizens,gccLocalGov,gccStateGov,gccMC,IntAgree,Renew,Nuclear,Tax,EPA,CapTrade,GeoEng,egal1,indiv1,hier1,fatal1,egal2,indiv2,hier2,fatal2,egal3,indiv3,hier3,fatal3,age,gender,edu,zip,religion,religionOther,bornAgain,attend,party,partyOther,partyLean,party2,partyIden,ideology,race,inc,nep1REV,nep4REV,nep5REV,nepScale,sci2REV,sci3REV,sci4REV,sciScale,sciPol4REV,sciPol5REV,sciPolScale,cckIcecapC,cckAveTempC,cckCoastalC,cckHurricanesC,cckNuclearC,cckCancerC,cckEffectsC,cckPlantsC,cckGasC,gccKnow,gccDummy,happening,gccAnthroDummy,sciconsensus,egal,indiv,hier,fatal,male,partisan,white
10/8/17 6:40,9,7,10,7,8,10,10,8,8,10,7,5,6,6,7,7,37,29,15,10,9,7,7,7,6,6,5,6,5,7,7,7,7,5,6,6,7,7,5,6,7,5,7,7,6,6,1,1,1,1,0,1,0,1,1,1,3,NA,4,1,1,3,4,4,10,2,-2,1,1,0,0,2,6,7,7,7,5,6,6,6,7,7,6,7,7,5,7,6,6,4,7,21,2,7,94521,Atheist,,NA,3,Democratic,,,-1,3,4,5,6,1,3,2,4,1,3,2,4,2,2,5,0,1,1,1,1,0,0,0,1,5,1,4,1,1,6,7,5,7,0,1,0
10/8/17 22:04,9,6,10,7,6,7,10,10,9,8,7,7,1,7,4,3,5,5,5,75,10,2,7,2,4,5,4,6,6,1,2,6,6,1,5,6,5,4,2,5,1,5,7,3,7,3,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,2,6,5,10,2,2,2,2,2,2,2,7,7,3,7,7,6,5,5,5,5,4,5,6,4,5,5,4,5,4,21,2,7,11355,Choose not to answer,,NA,2,Democratic,,,-1,3,1,3,2,6,7,3,6,4,6,3,4,1,5,4,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,5,5,4,0,1,0
10/9/17 7:28,6,3,8,8,2,10,8,9,9,6,7,7,1,3,7,3,30,30,0,40,0,1,6,1,4,3,3,5,5,3,6,7,4,5,6,6,7,6,3,5,5,3,2,3,5,6,1,1,1,1,1,1,0,0,1,1,3,NA,4,1,1,2,1,4,8,-2,-2,-1,1,-2,-2,-1,6,7,1,5,6,5,6,5,3,6,1,5,7,3,1,2,2,3,6,21,3,4,43613,Other (please specify),Christian ,NA,1,Democratic,,,-1,3,2,4,2,2,3,2,4,2,5,3,4,3,2,3,0,1,1,1,0,0,0,1,1,5,1,4,1,1,4,4,4,3,1,1,0
10/10/17 11:35,8,7,9,8,8,8,9,7,7,8,6,6,7,7,6,6,40,10,10,15,25,6,5,6,6,6,6,6,5,5,6,5,5,5,4,6,5,4,6,4,6,3,4,4,2,4,0,1,0,1,1,0,1,0,2,1,3,NA,4,2,1,0,6,4,3,1,1,0,1,0,0,1,5,5,5,6,5,6,5,5,5,4,6,6,5,4,6,6,5,6,6,21,3,4,32835,Buddhist,,NA,4,Democratic,,,-1,2,2,4,2,2,3,4,4,4,2,4,4,6,4,4,1,1,0,1,0,1,1,1,0,6,1,4,0,1,6,5,5,6,1,2,0
10/10/17 8:58,8,9,6,8,5,8,8,9,9,7,5,5,3,4,5,3,37,29,15,10,9,6,7,1,6,3,6,7,7,5,5,6,2,5,7,5,5,5,3,6,4,6,5,7,6,5,0,0,1,1,0,0,1,1,1,1,1,NA,2,1,2,1,3,5,8,2,2,1,1,2,2,2,6,7,4,5,5,6,7,5,5,4,4,6,3,5,2,1,2,5,2,21,2,2,45616,Agnostic,,NA,0,Democratic,,,-1,2,1,3,2,3,3,1,3,3,5,2,4,2,3,5,1,0,1,1,1,1,1,0,1,7,1,2,1,0,4,3,5,3,0,2,0
10/10/17 11:35,3,2,3,6,5,5,3,3,7,4,7,7,1,7,1,7,0,0,0,75,25,4,4,3,4,4,3,3,5,3,4,6,7,5,2,3,5,4,2,4,4,4,4,5,3,4,1,1,1,1,0,1,1,1,1,1,2,NA,3,1,1,4,5,4,6,0,1,1,-1,-2,0,2,6,5,NA,3,4,3,4,1,5,3,4,7,2,6,2,7,3,6,5,21,3,2,76549,Protestant,,1,3,Democratic,,,-1,2,1,7,2,4,3,6,5,4,6,4,5,5,4,4,0,1,1,1,1,0,1,0,1,6,1,3,1,1,5,3,5,4,1,2,1
10/6/17 14:10,7,7,7,7,7,7,7,7,7,7,5,5,5,5,6,5,10,30,20,20,20,4,5,5,5,6,6,4,5,5,6,6,5,6,6,6,4,6,5,5,5,6,6,5,5,6,1,1,0,1,1,1,1,0,3,-1,NA,3,4,1,2,1,2,2,6,0,0,0,0,1,0,0,5,5,6,6,6,6,6,6,5,6,6,5,6,5,5,6,5,6,6,21,2,6,1801,Protestant,,0,2,Democratic,,,-1,3,3,4,3,2,2,2,4,2,3,3,3,3,2,4,0,1,0,1,0,0,1,1,0,4,0,-4,1,0,6,5,6,6,0,1,0
10/10/17 7:28,8,4,2,10,7,3,7,6,3,2,5,5,6,6,6,5,35,27,17,15,6,7,6,1,6,5,5,6,3,2,1,6,3,2,5,4,3,7,4,5,2,6,6,5,3,3,1,1,1,1,1,1,0,1,1,1,2,NA,3,1,1,2,2,4,7,0,0,1,2,1,1,0,4,6,5,3,6,7,7,2,6,3,3,2,3,6,5,3,5,4,2,21,2,4,46209,Catholic,,0,3,Republican,,,1,2,5,7,3,7,6,3,5,1,4,3,3,5,5,5,0,1,1,1,0,0,0,0,1,4,1,3,1,1,2,5,4,3,0,6,1
10/8/17 23:52,5,5,5,8,4,2,5,6,5,5,5,5,5,5,5,5,20,20,25,30,5,4,5,4,5,5,5,5,6,4,2,4,3,6,6,4,5,4,4,5,4,4,5,5,5,4,1,1,1,1,1,1,1,0,1,0,NA,NA,0,3,4,3,3,3,5,0,0,0,-1,0,0,0,5,4,5,5,5,5,5,3,4,6,4,3,4,6,6,5,3,4,3,21,2,2,53581,Other (please specify),Christian,NA,4,Republican,,,1,2,5,7,2,6,2,2,4,4,4,3,4,3,4,4,0,1,1,1,0,0,1,1,1,6,0,0,0,0,4,4,5,4,0,6,1
10/9/17 23:04,0,5,0,0,6,0,7,0,3,4,7,7,7,7,7,7,0,30,0,40,30,7,7,6,1,1,6,7,4,7,5,1,5,7,6,2,5,6,5,5,5,1,2,2,7,7,1,1,1,1,0,0,0,1,1,-1,NA,2,3,2,1,1,2,1,2,0,0,0,0,0,0,0,2,7,6,2,2,2,2,1,6,5,1,4,5,5,1,1,5,4,1,21,3,4,30458,Protestant,,0,2,Republican,,,1,2,6,7,3,3,1,2,2,2,3,3,4,1,1,1,0,1,1,1,1,1,0,0,1,6,0,-3,0,1,2,5,5,1,1,6,1
10/8/17 4:35,8,7,7,9,9,7,8,8,8,8,6,6,6,7,6,5,20,20,20,20,20,6,5,6,5,6,6,5,5,7,5,6,6,5,6,7,6,7,6,6,5,5,6,6,7,7,1,1,1,1,1,1,0,0,3,1,3,NA,4,1,3,0,5,5,9,2,2,1,2,1,1,1,6,5,7,6,5,5,6,6,7,6,4,6,6,6,5,6,5,7,5,21,3,6,44833,Catholic,,1,4,,,,NA,0,1,7,4,3,3,2,4,1,2,2,3,1,1,4,0,1,1,1,0,0,0,1,0,4,1,4,1,0,6,6,6,5,1,NA,1
10/9/17 20:07,4,0,0,0,0,0,2,0,10,5,7,7,3,5,7,1,0,0,0,100,0,6,1,1,5,4,4,7,4,4,3,3,4,4,3,6,4,5,3,6,2,4,3,6,4,2,1,0,1,0,1,1,1,1,3,1,1,NA,2,1,3,3,4,3,5,0,0,0,0,0,0,0,6,4,7,4,5,5,2,2,6,2,5,3,4,4,7,6,6,4,6,22,2,1,49033,Choose not to answer,,NA,0,Independent,,Neither,0,0,4,7,1,5,4,5,4,3,5,2,3,4,6,5,0,0,1,0,0,0,1,0,0,2,1,2,1,0,4,5,3,6,0,4,1
10/10/17 3:16,6,6,6,2,5,5,7,7,6,5,7,4,5,4,5,1,25,20,20,35,0,3,6,1,4,3,5,5,4,4,6,3,3,4,5,5,1,5,2,5,1,4,6,5,3,3,1,1,1,1,1,1,1,1,3,1,1,NA,2,2,2,2,6,3,3,1,1,1,1,1,1,1,4,6,5,5,4,4,4,4,4,4,3,4,4,6,4,5,5,5,4,22,3,5,60630,Other (please specify),Christian,NA,4,Independent,,Neither,0,0,4,7,4,2,4,3,3,3,6,3,3,5,5,5,0,1,1,1,0,0,1,0,0,4,1,2,0,0,4,4,5,4,1,4,1
10/7/17 7:16,7,6,6,0,0,7,7,8,8,7,5,5,3,5,6,1,20,30,15,30,5,2,4,1,3,4,4,4,4,5,3,7,5,5,3,6,5,4,3,6,3,4,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,NA,2,1,2,3,5,4,6,1,1,1,1,1,1,1,5,6,1,2,4,4,4,4,4,5,4,4,2,5,4,2,2,5,4,22,2,2,4005,Other (please specify),Nothing,NA,0,Other (please specify),None,Neither,0,0,4,7,3,5,3,5,5,4,5,2,4,6,4,4,0,1,1,1,0,0,1,0,1,5,1,2,1,0,3,3,5,4,0,4,1
10/10/17 11:24,3,4,4,5,3,3,3,5,0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,2,4,3,4,2,4,3,4,NA,NA,NA,NA,NA,NA,4,4,4,4,4,3,3,4,3,4,0,1,0,1,0,1,1,1,4,1,2,NA,3,2,3,0,1,3,2,0,-1,0,1,0,-1,0,4,NA,4,4,4,4,4,5,4,5,5,1,4,4,5,3,4,4,5,22,3,2,28078,Choose not to answer,,NA,4,Other (please specify),,Neither,0,0,4,7,3,NA,NA,NA,NA,4,4,4,4,5,4,4,1,1,0,1,1,0,1,0,0,5,1,3,0,0,3,4,4,5,1,4,1
10/7/17 1:22,5,5,1,1,3,5,10,0,7,9,7,6,7,6,3,4,30,10,50,5,5,6,6,1,1,3,6,6,5,4,2,6,6,3,5,6,5,4,3,6,6,7,5,4,1,4,1,1,1,1,1,1,1,0,3,1,3,NA,4,1,2,2,5,4,9,2,0,2,2,2,2,2,5,7,3,3,7,3,7,3,7,7,2,6,5,7,2,1,1,7,1,22,2,4,41035,Choose not to answer,,NA,1,Independent,,Republican,1,0,4,7,4,6,5,3,5,4,5,2,4,7,4,5,0,1,1,1,0,0,1,1,0,5,1,4,1,0,3,4,7,2,0,4,1
10/10/17 11:30,8,7,7,8,5,6,5,7,6,4,5,5,5,6,5,4,37,29,15,10,9,6,6,5,5,7,6,6,6,6,5,5,5,5,5,5,5,6,6,7,6,6,6,6,6,6,1,1,1,1,0,1,0,1,1,1,3,NA,4,1,1,2,1,5,9,1,2,1,2,2,2,1,6,6,7,7,6,7,6,6,7,7,6,5,6,5,6,6,5,7,6,22,3,5,29061,Protestant,,0,3,Democratic,,,-1,1,4,7,4,3,3,3,4,2,2,1,3,2,2,4,0,1,1,1,1,0,0,0,1,5,1,4,1,1,6,6,6,6,1,3,1
10/9/17 11:00,7,8,8,9,6,10,10,10,10,9,7,7,3,7,5,6,5,30,5,30,30,5,7,5,5,7,5,7,4,3,4,7,5,3,7,7,4,5,5,6,3,6,7,6,4,6,1,1,1,1,0,1,1,1,1,1,1,NA,2,1,1,2,5,4,4,1,2,0,1,2,1,1,6,7,5,6,6,7,7,6,6,5,7,5,7,6,4,5,7,NA,5,22,2,4,30039,Protestant,,1,4,Democratic,,,-1,2,3,6,6,4,5,1,5,3,3,2,3,4,2,5,0,1,1,1,1,0,1,0,1,6,1,2,1,1,5,7,NA,5,0,2,0
10/6/17 3:45,10,10,10,10,10,10,10,10,9,10,4,4,2,4,5,3,10,20,10,30,30,5,5,7,3,1,1,3,4,5,5,4,6,6,4,5,5,5,4,7,5,4,6,3,5,3,0,1,1,1,0,1,0,1,2,1,2,NA,3,2,3,2,4,1,3,0,2,1,2,-1,0,0,4,4,3,5,3,3,5,7,7,5,4,6,6,5,4,7,7,5,6,22,2,4,39531,Other (please specify),Christian,NA,2,Democratic,,,-1,3,3,4,2,3,2,4,4,3,4,1,4,3,5,4,1,1,1,1,1,0,0,0,0,5,1,3,0,0,7,7,5,5,0,1,0
10/7/17 9:52,9,10,10,10,9,8,10,9,10,10,7,7,6,7,7,6,2,3,0,0,1,6,7,7,7,7,4,6,6,6,7,6,7,6,7,7,7,5,6,7,7,7,6,6,7,7,0,0,0,1,1,1,1,1,1,1,2,NA,3,1,1,2,2,3,9,2,1,1,0,1,0,2,6,7,7,6,6,5,7,7,7,5,6,5,7,5,7,7,6,6,6,22,3,7,92630,Catholic,,0,2,Democratic,,,-1,2,2,7,7,1,2,1,4,3,2,1,4,1,1,4,1,0,0,1,0,0,1,0,1,4,1,3,1,1,6,7,5,6,1,2,1
10/9/17 16:10,8,6,2,6,3,4,9,8,4,6,7,7,2,7,5,1,45,10,20,25,0,2,3,2,3,3,1,4,3,4,1,6,6,2,3,6,4,4,3,5,4,5,6,3,3,6,1,1,1,1,1,0,1,1,3,1,2,NA,3,1,1,2,3,5,8,1,2,1,1,1,1,1,3,5,2,5,5,3,5,2,1,4,2,6,2,1,4,6,2,1,3,22,2,6,46220,Protestant,,1,5,Democratic,,,-1,2,2,7,2,7,6,5,6,4,5,3,4,5,2,4,0,1,1,1,0,1,1,0,0,5,1,3,1,1,5,2,2,3,0,2,1
10/9/17 16:57,6,9,10,8,4,10,10,6,6,8,6,6,3,6,5,4,20,20,20,25,15,2,4,2,6,6,3,6,6,1,4,3,6,2,4,6,5,5,5,2,2,5,6,3,1,2,1,1,1,1,1,1,0,1,1,1,2,NA,3,1,1,3,4,4,9,1,2,2,1,1,1,1,5,6,3,5,6,5,5,5,3,3,6,5,4,2,5,6,2,4,3,22,2,6,61401,Agnostic,,NA,2,Democratic,,,-1,2,2,7,2,4,6,4,5,3,3,6,4,7,6,5,0,1,1,1,0,0,0,0,1,4,1,3,1,1,5,3,3,5,0,2,1
10/9/17 19:42,3,2,7,1,4,6,5,6,7,6,6,4,4,4,5,4,40,25,10,20,5,6,5,4,4,4,5,5,5,4,3,5,4,2,5,6,5,5,4,5,4,5,4,5,5,4,1,1,1,1,0,1,1,1,1,1,2,NA,3,1,1,2,5,4,9,1,2,1,1,1,1,1,5,7,5,5,4,4,5,5,4,6,3,6,6,5,4,5,3,3,4,22,3,2,89052,Agnostic,,NA,0,Democratic,,,-1,3,2,7,5,5,6,3,5,3,4,3,4,3,4,4,0,1,1,1,1,0,1,0,1,6,1,3,1,1,5,4,5,4,1,1,1
10/10/17 1:22,8,7,4,8,6,5,9,9,7,7,6,6,5,6,7,5,30,30,20,15,5,5,4,4,6,7,5,7,5,6,5,6,5,7,6,6,6,7,6,5,5,7,7,5,6,5,1,1,0,0,0,0,1,1,1,1,2,NA,3,2,1,3,4,4,6,0,-1,0,-1,1,0,1,3,6,5,6,5,4,5,6,4,4,5,6,7,7,5,3,5,6,7,22,2,2,39120,Other (please specify),Christian,NA,2,Democratic,,,-1,3,3,7,1,3,1,2,4,1,2,3,3,2,3,5,0,1,0,0,1,1,1,0,1,5,1,3,0,1,5,5,6,6,0,1,1
10/10/17 11:18,5,8,8,6,5,7,5,7,9,8,5,6,6,5,7,6,20,35,24,12,9,6,5,6,4,6,6,4,4,5,6,6,5,4,5,4,5,4,5,6,7,5,6,4,5,6,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,2,6,4,4,1,0,0,2,1,1,-1,6,5,6,5,7,6,5,5,5,NA,7,7,4,6,7,6,5,5,5,22,3,4,77085,Catholic,,1,2,Democratic,,,-1,2,4,5,2,2,4,3,4,4,3,2,4,3,2,4,0,1,1,1,0,0,1,0,1,5,1,3,1,1,6,5,NA,6,1,2,0
10/6/17 14:28,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,10,10,20,30,30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,1,3,NA,4,1,1,0,7,5,10,-2,-2,-2,-2,-2,-2,-2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,3,7,10034,Catholic,,1,5,Independent,,,NA,0,1,7,6,1,1,1,4,1,1,1,3,1,1,5,0,1,1,1,0,0,1,0,0,4,1,4,1,1,7,7,7,7,1,NA,1
10/9/17 12:34,9,6,9,7,9,8,10,8,7,8,5,5,5,6,4,4,50,0,50,0,0,6,6,6,3,5,6,6,5,6,5,5,5,6,5,4,6,6,4,5,6,7,7,5,7,7,1,0,1,1,0,1,1,0,1,1,3,NA,4,1,1,3,3,5,9,0,0,1,1,0,1,0,6,6,6,5,6,5,6,4,5,6,6,6,5,6,7,6,6,5,6,22,2,2,44047,Choose not to answer,,NA,0,Republican,,,1,3,5,7,3,3,2,3,4,2,4,3,4,1,1,4,0,0,1,1,1,0,1,1,1,6,1,4,1,1,5,5,6,6,0,7,1
10/5/17 17:27,10,10,6,10,10,10,10,10,10,10,7,7,6,7,6,5,15,19,30,30,6,6,5,2,3,5,5,7,7,6,3,7,5,4,6,7,3,6,5,5,3,2,7,7,4,7,1,1,1,1,1,1,0,0,3,1,1,NA,2,1,2,3,1,4,10,1,1,1,1,1,1,1,6,7,4,4,6,4,5,7,7,7,1,6,6,7,4,7,2,7,1,22,2,4,36301,Other (please specify),Christian ,NA,2,Republican,,,1,3,6,7,3,5,4,2,5,2,3,3,3,4,1,4,0,1,1,1,0,0,0,1,0,4,1,2,1,0,7,5,7,2,0,7,1
10/9/17 1:28,5,3,1,3,3,4,5,4,3,5,5,4,4,4,4,5,10,10,10,35,35,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,0,1,0,0,1,1,1,NA,2,2,1,1,4,2,3,-1,-1,0,-1,-1,-1,-1,4,7,7,4,4,4,4,2,7,6,4,4,6,7,4,4,6,7,4,22,2,2,43123,Other (please specify),Christian ,NA,2,Republican,,,1,2,6,7,1,4,4,4,4,4,4,4,4,4,4,4,0,0,1,1,1,0,0,1,1,5,1,2,0,1,3,6,7,4,0,6,1
10/9/17 12:34,9,8,8,7,8,8,6,8,8,8,6,6,5,6,6,7,0,55,45,0,0,6,6,6,5,7,6,6,7,NA,6,6,5,6,6,6,7,6,6,6,6,6,6,7,6,6,0,1,0,1,1,1,1,0,3,1,NA,NA,0,2,1,2,6,4,10,-1,-1,-2,-1,-1,-2,-1,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,22,2,2,90056,Catholic,,1,4,Republican,,,1,2,2,7,7,2,2,2,4,2,2,2,4,2,2,5,1,1,0,1,0,0,1,1,0,5,1,0,0,1,6,6,6,6,0,6,1
10/10/17 11:18,7,3,1,6,5,2,3,7,4,3,4,3,4,4,6,4,45,20,10,10,15,6,6,5,5,4,5,3,4,3,5,3,5,4,4,4,4,3,3,3,4,4,3,4,4,4,1,1,1,1,0,1,0,1,1,0,NA,NA,0,2,1,1,3,3,3,1,0,0,1,1,-1,0,4,5,3,4,5,5,6,5,5,5,5,5,4,5,6,5,3,5,5,22,3,4,76028,Other (please specify),Baptist,NA,2,Republican,,,1,2,6,7,2,3,4,4,4,5,5,5,5,4,4,4,0,1,1,1,1,0,0,0,1,5,0,0,0,1,5,4,5,5,1,6,1
10/7/17 10:52,10,10,10,10,10,10,9,9,10,9,7,7,6,6,7,6,20,20,20,10,30,7,7,7,6,7,7,6,7,7,6,6,7,7,7,6,7,6,7,7,7,6,6,NA,7,7,1,1,1,1,1,1,1,1,4,1,3,NA,4,1,1,0,7,5,10,2,2,1,2,1,2,2,7,7,7,6,7,6,7,7,6,7,6,7,7,7,7,7,7,6,7,23,3,6,33705,Protestant,,1,5,Independent,,Democratic,-1,0,1,7,4,2,1,1,4,2,1,1,4,1,1,NA,0,1,1,1,0,0,1,0,0,4,1,4,1,1,7,7,7,7,1,4,1
10/9/17 17:34,8,6,10,7,9,6,6,9,7,7,7,4,1,4,3,1,0,0,0,100,0,1,4,4,4,4,4,4,4,4,3,5,6,1,5,7,4,4,4,4,3,5,4,5,4,4,1,1,1,1,1,0,0,1,3,1,2,NA,3,1,1,3,4,5,10,2,2,2,1,1,1,1,4,7,1,5,4,4,4,4,4,6,4,5,4,5,5,7,5,3,4,23,3,4,79416,Agnostic,,NA,0,Independent,,Democratic,-1,0,2,7,5,5,7,3,6,4,4,4,4,4,4,4,0,1,1,1,0,1,0,0,0,4,1,3,1,1,5,4,5,4,1,4,1
10/8/17 15:22,10,10,5,3,7,10,10,10,10,10,7,7,1,1,4,1,0,0,0,100,0,7,7,1,4,7,4,7,3,1,1,7,1,7,7,7,4,5,5,7,7,1,7,1,7,4,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,2,1,5,10,-2,-2,-1,-1,-2,-1,-2,4,7,1,7,7,4,7,7,7,7,2,2,7,2,7,7,5,7,7,23,2,2,85282,Other (please specify),Christian,NA,2,Independent,,Neither,0,0,6,5,1,7,1,1,4,3,3,1,4,1,4,3,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,6,5,5,0,4,0
10/6/17 15:16,5,6,4,6,8,6,5,4,7,8,4,5,2,6,4,2,37,29,15,10,9,4,5,2,5,4,3,4,3,4,3,6,6,3,3,6,5,4,4,5,4,5,4,5,4,5,1,0,1,1,1,1,0,1,1,1,1,NA,2,1,2,2,4,4,6,0,1,1,1,1,1,0,7,6,3,6,6,4,7,6,6,6,6,5,5,5,4,5,5,5,NA,23,2,5,65741,Agnostic,,NA,1,Independent,,Neither,0,0,2,7,1,5,5,5,6,4,4,3,4,4,3,4,0,0,1,1,0,0,0,0,1,3,1,2,1,0,5,5,5,NA,0,4,1
10/9/17 2:34,8,10,9,10,6,9,8,6,8,6,5,7,5,6,7,6,25,25,25,0,25,7,5,5,6,7,7,6,7,6,5,7,5,7,4,6,5,4,7,6,6,5,7,4,6,6,1,0,0,0,1,1,1,0,1,1,3,NA,4,1,3,1,5,4,9,2,1,1,1,2,1,0,5,7,4,5,6,7,6,4,6,7,7,4,5,5,6,5,7,6,6,23,2,4,68305,Catholic,,0,2,Independent,,Republican,1,0,6,7,3,3,1,4,4,4,1,2,4,2,2,4,0,0,0,0,0,0,1,1,1,3,1,4,1,0,4,6,6,6,0,4,1
10/5/17 19:34,9,10,9,10,10,10,9,9,9,10,6,7,6,7,7,6,25,25,10,25,15,7,6,6,7,7,7,6,6,7,6,7,6,7,6,7,7,7,6,6,7,7,6,7,7,6,1,1,1,1,1,1,1,1,2,1,3,NA,4,1,1,0,1,5,10,-2,1,1,-1,0,0,2,7,7,6,7,7,6,6,6,7,7,6,7,7,6,6,6,6,7,7,23,3,4,90012,Catholic,,0,5,Democratic,,,-1,3,5,7,4,2,1,2,4,1,2,2,4,1,2,5,0,1,1,1,0,0,1,0,0,4,1,4,1,1,6,7,7,6,1,1,1
10/5/17 23:57,10,9,9,10,10,9,9,10,10,10,7,6,7,7,7,7,20,20,20,20,20,6,6,7,7,6,6,7,7,7,6,7,6,6,7,7,7,6,6,7,7,7,7,6,7,6,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,0,5,5,10,1,2,2,1,1,2,2,7,6,7,6,7,6,7,6,6,6,7,7,7,7,6,7,7,7,7,23,3,6,13820,Catholic,,1,5,Democratic,,,-1,3,7,7,4,2,2,1,4,2,2,1,4,1,2,5,0,1,1,1,0,0,1,0,1,5,1,4,1,1,7,7,7,7,1,1,1
10/6/17 8:15,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,20,20,20,20,20,7,7,6,7,7,6,7,7,7,6,6,7,6,7,7,7,6,7,6,7,7,6,7,7,6,1,1,1,1,1,1,1,1,4,1,3,NA,4,1,1,0,5,5,10,2,2,1,2,2,1,1,6,7,6,7,7,6,7,7,7,7,6,6,7,6,7,6,6,7,6,23,3,6,11756,Catholic,,1,5,Democratic,,,-1,3,7,7,4,2,2,1,4,2,1,2,4,1,2,5,0,1,1,1,0,0,1,0,0,4,1,4,1,1,6,7,7,6,1,1,1
10/6/17 12:46,9,10,10,9,10,9,10,9,10,9,6,7,6,5,7,6,20,20,20,20,20,7,6,7,7,6,7,6,6,6,7,6,6,7,7,6,6,7,7,7,6,6,7,6,7,7,1,1,1,1,1,1,1,1,4,1,3,NA,4,1,1,0,1,1,10,2,1,2,1,1,2,2,6,7,6,7,7,6,7,7,6,7,7,7,6,6,7,7,6,6,6,23,3,1,33830,Catholic,,1,5,Democratic,,,-1,3,7,7,4,1,1,1,4,1,1,1,3,1,1,4,0,1,1,1,0,0,1,0,0,4,1,4,1,1,7,6,6,7,1,1,1
10/7/17 18:52,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,0,0,0,0,100,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,1,3,NA,4,1,1,0,7,5,10,0,-2,1,2,-1,1,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,3,1,10018,Catholic,,1,5,Democratic,,,-1,3,4,7,4,1,1,1,4,1,1,1,3,1,1,5,0,1,1,1,0,0,1,0,0,4,1,4,1,1,7,7,7,7,1,1,1
10/8/17 16:47,10,8,9,8,9,9,10,10,9,8,6,6,7,7,6,7,20,20,20,20,20,6,6,7,7,6,6,5,7,6,7,7,6,5,6,6,7,6,7,5,6,6,6,7,5,7,1,1,0,0,1,1,1,0,4,1,3,NA,4,1,3,0,6,5,10,-1,1,0,0,1,0,-1,7,6,6,7,5,6,7,6,5,6,6,5,5,6,7,6,7,7,6,23,3,6,59718,Catholic,,1,5,Democratic,,,-1,2,4,7,4,1,3,2,4,2,1,3,4,3,1,5,0,1,0,0,0,0,1,1,0,3,1,4,1,0,6,6,6,6,1,2,1
10/9/17 4:16,10,10,10,10,10,10,10,10,10,10,7,7,1,7,1,1,0,0,0,100,0,1,7,1,7,7,1,7,7,1,1,7,7,1,1,7,1,1,1,7,7,1,7,7,1,1,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,4,1,5,10,-1,-2,-2,-2,-2,-2,-2,7,7,1,7,7,7,7,7,1,1,1,7,1,5,1,7,1,1,1,23,2,4,60634,Protestant,,0,4,Democratic,,,-1,3,1,5,3,7,7,7,7,7,7,1,5,7,7,6,0,1,1,1,0,0,0,0,1,4,1,4,1,1,7,1,2,1,0,1,0
10/9/17 6:10,8,8,8,8,8,9,9,10,9,7,7,7,1,7,7,1,0,50,0,50,0,7,7,7,7,7,4,7,7,7,5,5,6,5,6,4,6,5,6,5,6,5,6,5,6,5,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,0,1,5,8,2,2,2,2,2,2,2,6,6,6,7,6,7,7,6,7,5,7,6,6,7,6,5,6,6,7,23,3,4,95228,Catholic,,0,1,Democratic,,,-1,2,4,7,2,3,3,2,4,3,2,3,4,2,3,4,0,1,1,1,0,0,1,0,1,5,1,4,1,1,6,6,6,7,1,2,1
